,CustomerID,recency_days,frequency,monetary_funds,avg_order_value,avg_basket_size,total_quantity,unique_products,unique_invoices,tenure_days,most_common_hour,most_common_weekday,last_purchase_month
1945,15394,16,3,1854.14,26.11464788732394,10.873239436619718,772,53,3,280,14,3,9
1946,15395,263,1,107.45,15.35,2.4285714285714284,17,7,1,0,12,1,1
1947,15396,50,1,288.18,20.58428571428571,8.714285714285714,122,14,1,0,10,4,8
1948,15397,227,1,94.0,15.666666666666666,3.3333333333333335,20,6,1,0,9,2,2
1949,15398,16,1,634.85,18.138571428571428,10.714285714285714,375,35,1,0,14,3,9
1950,15399,17,1,305.17,20.34466666666667,9.266666666666667,139,15,1,0,15,2,9
1951,15400,30,5,716.2,59.68333333333334,32.5,390,10,5,186,11,2,9
1952,15402,86,2,626.77,14.923095238095238,16.523809523809526,694,35,2,47,13,4,7
1953,15405,127,1,349.1,43.6375,24.125,193,8,1,0,14,4,6
1954,15406,239,1,252.29,5.867209302325581,3.0232558139534884,130,42,1,0,16,4,2
1955,15407,121,3,740.73,11.947258064516129,5.306451612903226,329,62,3,121,14,6,6
1956,15408,202,1,267.18,7.858235294117647,3.1176470588235294,106,34,1,0,15,6,3
1957,15410,22,8,3450.84,28.28557377049181,9.836065573770492,1200,48,8,177,14,4,9
1958,15411,8,3,991.26,18.02290909090909,7.381818181818182,406,52,3,112,14,4,9
1959,15412,109,1,190.53,19.053,10.8,108,10,1,0,15,1,6
1960,15414,180,1,36.2,7.24,2.4,12,5,1,0,13,0,4
1961,15415,251,1,572.8100000000001,11.933541666666665,11.979166666666666,575,46,1,0,14,6,1
1962,15416,2,4,3984.32,20.751666666666665,10.885416666666666,2090,165,4,218,8,3,10
1963,15417,23,1,508.8,18.171428571428574,10.142857142857142,284,28,1,0,15,3,9
1964,15421,153,3,739.36,18.03317073170732,9.24390243902439,379,35,3,94,14,6,5
1965,15422,261,2,97.7,16.283333333333335,6.333333333333333,38,6,2,0,14,3,1
1966,15424,192,2,383.34,22.549411764705884,32.588235294117645,554,17,2,0,13,2,3
1967,15426,195,2,662.98,5.5248333333333335,2.2083333333333335,265,101,2,112,13,6,3
1968,15429,13,1,243.06,5.171489361702127,6.574468085106383,309,44,1,0,13,6,9
1969,15433,151,2,533.3,13.00731707317073,13.024390243902438,534,40,2,53,14,3,5
1970,15434,45,3,587.28,18.3525,14.96875,479,32,3,93,16,2,8
1971,15436,172,1,489.05,3.7619230769230767,1.9307692307692308,251,124,1,0,16,1,4
1972,15437,200,1,200.16,4.4479999999999995,1.7555555555555555,79,44,1,0,13,1,3
1973,15438,69,1,156.57999999999998,6.263199999999999,2.36,59,25,1,0,14,6,7
1974,15440,74,2,237.66,7.426875,3.90625,125,25,2,72,11,6,7
1975,15442,186,1,594.0,297.0,60.0,120,2,1,0,12,1,4
1976,15443,11,3,1054.34,8.713553719008265,4.471074380165289,541,106,3,246,13,6,9
1977,15445,202,1,113.5,22.7,11.6,58,5,1,0,15,6,3
1978,15447,268,1,155.17000000000002,17.241111111111113,9.444444444444445,85,9,1,0,11,3,1
1979,15448,250,1,494.64,17.665714285714284,8.285714285714286,232,28,1,0,10,0,1
1980,15449,123,2,647.7,16.192500000000003,12.9,516,30,2,76,10,2,6
1981,15452,9,2,413.33000000000004,7.948653846153847,4.288461538461538,223,44,2,192,15,6,9
1982,15453,30,4,712.8,4.752,2.4133333333333336,362,102,4,95,12,3,9
1983,15454,300,1,179.1,7.164000000000001,3.44,86,23,1,0,14,6,12
1984,15456,221,3,447.22,7.453666666666667,11.0,660,48,3,75,13,1,3
1985,15457,200,1,237.07,4.087413793103448,2.2758620689655173,132,56,1,0,15,1,3
1986,15460,292,1,216.76,3.7372413793103445,1.8793103448275863,109,53,1,0,16,0,12
1987,15462,32,3,234.6,21.327272727272728,15.636363636363637,172,9,3,92,15,1,9
1988,15464,276,1,1048.85,6.680573248407643,2.229299363057325,350,155,1,0,15,2,1
1989,15465,20,16,6419.08,75.5185882352941,11.611764705882353,987,41,16,287,10,6,9
1990,15466,23,1,334.53,5.868947368421053,4.315789473684211,246,56,1,0,14,3,9
1991,15467,83,2,402.56,10.322051282051284,6.0256410256410255,235,36,2,7,14,6,7
1992,15469,58,1,304.3,19.018749999999997,8.0,128,16,1,0,16,3,8
1993,15472,51,1,371.56,4.888947368421054,3.3026315789473686,251,76,1,0,15,3,8
1994,15475,15,1,454.11,15.658965517241377,11.0,319,29,1,0,15,4,9
1995,15480,54,1,905.5,20.122222222222224,6.733333333333333,303,45,1,0,14,0,8
1996,15482,103,4,2103.5,95.61363636363639,31.40909090909091,691,17,4,193,10,0,6
1997,15483,99,4,233.81,2.656931818181818,3.352272727272727,295,74,4,105,12,4,7
1998,15484,16,1,1636.52,14.74342342342342,13.315315315315315,1478,110,1,0,13,3,9
1999,15485,274,2,1278.63,29.73558139534884,14.023255813953488,603,33,2,37,13,2,1
2000,15488,30,1,91.32000000000001,45.660000000000004,36.5,73,2,1,0,10,3,9
2001,15489,149,1,348.26,15.141739130434782,9.565217391304348,220,23,1,0,12,3,5
2002,15491,33,6,3100.09,20.130454545454548,10.688311688311689,1646,108,6,140,10,0,9
2003,15492,12,1,487.74,17.419285714285714,11.678571428571429,327,28,1,0,14,0,9
2004,15493,87,3,1318.75,6.762820512820514,1.8564102564102565,362,126,3,120,11,0,7
2005,15494,59,1,1127.38,12.811136363636365,12.238636363636363,1077,87,1,0,15,2,8
2006,15497,257,1,970.6,97.06,52.8,528,10,1,0,10,0,1
2007,15498,22,21,10183.55,24.77749391727494,11.80778588807786,4853,304,21,281,15,3,9
2008,15500,19,1,406.02000000000004,22.556666666666665,8.555555555555555,154,18,1,0,13,0,9
2009,15502,5,10,9736.98,51.247263157894736,20.41578947368421,3879,162,10,302,11,0,10
2010,15503,300,1,147.09,2.1012857142857144,1.0571428571428572,74,66,1,0,10,6,12
2011,15504,19,1,52.83,4.063846153846153,2.5384615384615383,33,13,1,0,13,0,9
2012,15505,22,4,2730.38,40.15264705882353,23.5,1598,64,4,70,12,4,9
2013,15506,76,1,209.35,3.9499999999999997,2.7547169811320753,146,45,1,0,11,6,7
2014,15507,109,1,492.36,10.703478260869566,3.5217391304347827,162,41,1,0,11,1,6
2015,15508,127,6,1000.27,10.8725,4.782608695652174,440,78,6,46,15,4,6
2016,15510,268,1,250.0,250.0,2.0,2,1,1,0,12,3,1
2017,15511,23,1,202.9,8.821739130434782,1.826086956521739,42,23,1,0,15,3,9
2018,15512,93,2,121.0,17.285714285714285,9.714285714285714,68,7,2,203,12,2,7
2019,15513,32,17,11352.14,44.51819607843138,17.349019607843136,4424,160,17,278,12,3,9
2020,15514,163,6,2561.94,23.721666666666668,11.25925925925926,1216,50,6,138,13,4,4
2021,15517,171,1,267.03,9.89,10.851851851851851,293,27,1,0,14,2,4
2022,15518,2,8,1942.45,9.076869158878505,5.9485981308411215,1273,135,8,268,12,6,10
2023,15521,32,7,2326.78,14.452049689440992,9.130434782608695,1470,113,7,160,12,2,9
2024,15522,25,1,259.9,6.188095238095237,7.523809523809524,316,41,1,0,12,1,9
2025,15523,22,1,412.01000000000005,41.201,13.2,132,10,1,0,16,4,9
2026,15525,311,1,313.93,5.507543859649123,2.175438596491228,124,44,1,0,13,2,12
2027,15527,27,6,1608.34,15.768039215686276,6.049019607843137,617,82,6,264,12,4,9
2028,15528,192,1,229.33,8.820384615384615,4.730769230769231,123,26,1,0,16,2,3
2029,15529,4,10,3643.69,6.144502529510961,5.36256323777403,3180,389,10,299,11,1,10
2030,15530,87,3,1168.73,12.433297872340425,7.085106382978723,666,77,3,97,11,3,7
2031,15532,69,3,1225.79,6.038374384236455,1.8472906403940887,375,165,3,226,13,6,7
2032,15533,20,2,554.74,12.607727272727272,4.159090909090909,183,41,2,6,15,6,9
2033,15535,111,4,536.4,7.152000000000003,1.9066666666666667,143,55,4,154,12,6,6
2034,15537,101,1,110.92,4.621666666666667,1.2083333333333333,29,24,1,0,13,2,6
2035,15541,52,1,85.13000000000001,2.9355172413793102,1.6896551724137931,49,29,1,0,14,2,8
2036,15543,226,1,127.86,4.566428571428571,3.0714285714285716,86,26,1,0,15,3,2
2037,15544,57,7,2772.37,13.861849999999999,11.06,2212,95,7,252,10,4,8
2038,15545,309,1,135.32999999999998,4.365483870967742,2.4193548387096775,75,31,1,0,17,4,12
2039,15547,6,12,4199.66,7.45943161634103,6.085257548845471,3426,356,12,294,15,6,10
2040,15549,15,3,1693.26,14.723999999999998,6.069565217391304,698,104,3,239,15,3,9
2041,15550,44,3,433.28,8.842448979591836,5.142857142857143,252,36,3,195,15,3,8
2042,15552,155,1,90.12,5.301176470588236,3.5294117647058822,60,17,1,0,14,4,5
2043,15554,215,1,217.2,15.514285714285714,5.285714285714286,74,14,1,0,9,0,3
2044,15555,6,12,3434.2599999999998,5.2672699386503075,5.004601226993865,3263,310,12,300,13,6,10
2045,15561,87,3,449.66999999999996,28.104375,5.9375,95,16,3,65,11,2,7
2046,15562,289,1,134.55,134.55,39.0,39,1,1,0,9,3,12
2047,15563,138,2,735.62,11.86483870967742,11.96774193548387,742,55,2,158,11,0,5
2048,15565,8,1,88.80000000000001,22.200000000000003,7.0,28,4,1,0,10,4,9
2049,15568,11,1,228.31,11.415499999999998,8.45,169,20,1,0,14,1,9
2050,15569,41,5,1375.71,44.377741935483876,21.483870967741936,666,27,5,228,10,6,8
2051,15570,79,9,2826.68,11.5374693877551,4.648979591836735,1139,184,9,227,12,6,7
2052,15571,16,1,202.35,12.646875,4.8125,77,15,1,0,13,3,9
2053,15572,47,4,1555.29,11.782499999999999,5.21969696969697,689,109,4,168,10,1,8
2054,15573,23,1,410.7,7.333928571428571,3.9285714285714284,220,50,1,0,12,3,9
2055,15574,115,4,702.25,4.180059523809524,2.0773809523809526,349,131,4,194,15,3,6
2056,15577,89,3,258.88,6.637948717948718,2.282051282051282,89,39,3,154,17,0,7
2057,15578,100,1,127.1,9.776923076923076,4.0,52,13,1,0,13,3,6
2058,15579,6,2,348.6,6.8352941176470585,2.3529411764705883,120,45,2,245,12,6,10
2059,15581,58,13,3679.9700000000003,24.533133333333335,1.9133333333333333,287,134,13,245,14,2,8
2060,15582,38,2,541.51,15.041944444444445,11.305555555555555,407,33,2,120,13,1,8
2061,15584,10,2,292.68,5.321454545454545,2.2545454545454544,124,43,2,89,16,3,9
2062,15585,114,1,455.3,14.687096774193549,10.32258064516129,320,31,1,0,8,3,6
2063,15587,27,3,801.72,114.53142857142858,39.42857142857143,276,3,3,262,9,3,9
2064,15589,193,3,478.53,16.50103448275862,8.379310344827585,243,28,3,54,9,1,3
2065,15593,8,1,199.8,39.96,12.0,60,5,1,0,11,4,9
2066,15594,19,3,1506.43,16.9261797752809,9.730337078651685,866,81,3,153,10,0,9
2067,15596,38,5,1406.59,18.2674025974026,7.285714285714286,561,51,5,264,13,3,8
2068,15599,142,1,448.83,15.476896551724137,12.448275862068966,361,29,1,0,13,3,5
2069,15601,27,12,5817.02,16.572706552706553,11.76923076923077,4131,202,12,283,14,3,9
2070,15602,8,6,945.19,28.642121212121214,23.424242424242426,773,26,6,297,9,4,9
2071,15603,16,1,48.480000000000004,24.240000000000002,48.0,96,2,1,0,10,3,9
2072,15605,27,4,894.78,17.895599999999998,6.36,318,46,4,283,13,4,9
2073,15606,57,8,2439.38,37.52892307692308,11.723076923076922,762,42,8,205,15,2,8
2074,15607,274,1,104.76,8.05846153846154,15.538461538461538,202,13,1,0,12,4,1
2075,15608,58,1,285.68,15.871111111111109,12.777777777777779,230,18,1,0,9,3,8
2076,15609,122,1,298.48,18.655,9.25,148,16,1,0,13,2,6
2077,15611,8,10,1095.8400000000001,36.528,9.466666666666667,284,21,10,264,10,6,9
2078,15615,1,20,8192.26,23.814709302325582,12.94767441860465,4454,171,20,295,10,4,10
2079,15618,30,3,419.041,17.460041666666665,8.958333333333334,215,22,3,44,10,1,9
2080,15620,158,2,875.01,14.583499999999999,10.0,600,59,2,137,14,3,5
2081,15622,24,8,3327.61,19.574176470588238,9.223529411764705,1568,154,8,195,13,3,9
2082,15623,79,1,301.03000000000003,15.843684210526318,6.578947368421052,125,19,1,0,17,3,7
2083,15624,54,4,588.13,17.297941176470587,10.5,357,26,4,139,15,0,8
2084,15625,41,4,1534.26,23.9728125,18.5625,1188,44,4,131,14,0,8
2085,15626,12,2,675.8,13.791836734693879,15.63265306122449,766,49,2,254,10,0,9
2086,15628,3,6,2041.8600000000001,17.755304347826087,11.68695652173913,1344,69,6,301,12,2,10
2087,15630,142,1,396.86,18.898095238095237,13.333333333333334,280,21,1,0,10,3,5
2088,15632,1,7,2978.96,19.47032679738562,12.444444444444445,1904,99,7,211,11,3,10
2089,15636,27,2,724.76,28.9904,11.36,284,20,2,192,11,6,9
2090,15639,72,1,425.32,17.0128,12.92,323,25,1,0,14,3,7
2091,15640,16,12,9443.6,25.943956043956046,14.211538461538462,5173,210,12,293,15,6,9
2092,15641,43,4,1887.2,15.858823529411765,13.126050420168067,1562,102,4,253,14,2,8
2093,15643,129,3,664.0,20.12121212121212,7.454545454545454,246,31,3,90,14,2,6
2094,15644,104,4,813.0,3.4159663865546213,2.3403361344537816,557,166,4,94,14,6,6
2095,15646,95,3,447.64000000000004,12.789714285714286,11.257142857142858,394,35,3,214,9,3,7
2096,15648,142,2,657.35,26.294000000000004,8.84,221,23,2,62,15,3,5
2097,15649,274,2,816.0,408.0,96.0,192,1,2,31,10,1,1
2098,15651,198,1,227.32,14.2075,14.875,238,16,1,0,8,3,3
2099,15652,29,1,337.74,16.082857142857144,9.904761904761905,208,21,1,0,14,4,9
2100,15653,30,2,877.44,146.24,200.0,1200,4,2,23,9,1,9
2101,15655,181,1,560.6700000000001,16.49029411764706,9.529411764705882,324,34,1,0,15,6,4
2102,15656,116,3,563.63,16.10371428571429,5.771428571428571,202,34,3,105,13,1,6
2103,15658,128,5,1024.1000000000001,21.335416666666664,5.041666666666667,242,40,5,182,10,3,6
2104,15660,23,7,1256.5,17.697183098591545,12.28169014084507,872,48,7,280,13,3,9
2105,15661,255,2,309.8,61.96,47.2,236,4,2,21,13,2,1
2106,15663,44,1,138.14,15.34888888888889,11.777777777777779,106,9,1,0,15,3,8
2107,15665,106,2,2242.01,19.327672413793106,14.362068965517242,1666,92,2,74,15,6,6
2108,15668,155,1,76.32000000000001,76.32000000000001,72.0,72,1,1,0,10,4,5
2109,15669,41,3,565.54,18.851333333333333,8.733333333333333,262,29,3,160,17,3,8
2110,15670,234,1,173.05,14.420833333333334,7.583333333333333,91,12,1,0,10,2,2
2111,15671,32,5,1972.89,30.826406249999998,18.515625,1185,47,5,176,9,0,9
2112,15673,26,4,2881.02,18.587225806451613,9.76774193548387,1514,107,4,238,16,0,9
2113,15674,11,5,2446.6,21.461403508771934,11.18421052631579,1275,88,5,181,15,1,9
2114,15675,19,3,323.69,15.413809523809524,25.095238095238095,527,20,3,198,19,3,9
2115,15676,221,1,897.8,14.718032786885246,9.098360655737705,555,61,1,0,10,1,3
2116,15679,92,2,260.26,11.83,18.09090909090909,398,18,2,28,8,4,7
2117,15680,304,1,478.89,15.963,11.033333333333333,331,30,1,0,14,2,12
2118,15681,121,3,703.22,21.975625,14.0625,450,22,3,97,13,4,6
2119,15683,55,1,193.75,19.375,13.1,131,10,1,0,12,6,8
2120,15687,3,6,2241.18,17.509218750000002,7.6875,984,91,6,264,13,2,10
2121,15689,57,2,254.1,28.233333333333334,9.333333333333334,84,8,2,241,9,0,8
2122,15690,38,1,111.0,13.875,25.5,204,8,1,0,11,2,8
2123,15691,190,1,136.8,68.4,36.0,72,2,1,0,15,4,4
2124,15694,4,10,4716.04,87.33407407407407,21.574074074074073,1165,27,10,306,9,3,10
2125,15695,204,2,409.98,18.635454545454547,9.636363636363637,212,22,2,0,8,4,3
2126,15696,17,7,2016.8500000000001,16.53155737704918,6.516393442622951,795,107,7,246,11,1,9
2127,15700,110,2,696.68,8.100930232558138,4.151162790697675,357,85,2,1,15,6,6
2128,15701,6,3,1223.2,5.880769230769232,3.168269230769231,659,170,3,42,12,6,10
2129,15703,202,1,211.5,42.3,13.2,66,5,1,0,10,6,3
2130,15704,78,4,2293.62,19.603589743589744,8.786324786324787,1028,79,4,75,12,6,7
2131,15705,139,1,143.1,23.850000000000005,10.333333333333334,62,6,1,0,15,6,5
2132,15706,1,4,1060.56,19.28290909090909,5.836363636363636,321,50,4,52,14,0,10
2133,15707,2,2,355.0,4.034090909090909,2.6931818181818183,237,73,2,22,15,3,10
2134,15708,76,6,2700.4300000000003,11.491191489361704,4.412765957446808,1037,103,6,231,11,6,7
2135,15709,221,1,133.25,22.208333333333332,20.166666666666668,121,6,1,0,10,1,3
2136,15712,9,4,865.9100000000001,20.616904761904763,9.404761904761905,395,33,4,216,11,4,9
2137,15713,81,2,356.7,18.773684210526316,7.894736842105263,150,18,2,222,13,1,7
2138,15714,15,1,132.48000000000002,26.496000000000002,13.2,66,5,1,0,11,4,9
2139,15716,83,4,1118.81,9.481440677966102,6.305084745762712,744,101,4,223,12,6,7
2140,15717,172,1,150.3,21.47142857142857,10.0,70,7,1,0,13,1,4
2141,15719,1,12,4428.78,5.234964539007093,2.780141843971631,2352,270,12,273,12,3,10
2142,15722,46,3,1424.8,29.683333333333334,12.354166666666666,593,32,3,181,12,1,8
2143,15723,302,1,203.10000000000002,4.953658536585366,2.1219512195121952,87,37,1,0,11,4,12
2144,15724,139,2,218.25,19.84090909090909,6.636363636363637,73,11,2,83,14,6,5
2145,15727,45,6,4609.29,17.525817490494298,9.988593155893536,2627,191,6,251,15,2,8
2146,15729,150,1,85.0,17.0,5.6,28,5,1,0,12,2,5
2147,15730,3,3,1120.88,16.01257142857143,9.842857142857143,689,68,3,140,12,1,10
2148,15732,150,2,294.12,21.008571428571425,15.357142857142858,215,13,2,159,14,2,5
2149,15733,220,1,162.3,16.23,6.2,62,10,1,0,9,2,3
2150,15734,52,2,1339.45,51.517307692307696,13.307692307692308,346,25,2,85,10,2,8
2151,15737,17,6,1081.51,16.386515151515155,8.196969696969697,541,55,6,163,10,0,9
2152,15738,1,14,4159.97,28.492945205479455,17.541095890410958,2561,45,14,308,12,0,10
2153,15739,4,1,449.12,56.14,59.0,472,8,1,0,13,1,10
2154,15743,51,2,434.05,12.766176470588235,3.5,119,31,2,71,10,2,8
2155,15744,15,1,34.8,11.6,40.0,120,3,1,0,9,4,9
2156,15745,11,2,607.75,16.881944444444446,6.75,243,36,2,162,10,1,9
2157,15746,72,1,196.88,7.031428571428572,6.357142857142857,178,28,1,0,15,3,7
2158,15747,58,2,549.47,12.210444444444443,6.511111111111111,293,26,2,52,14,3,8
2159,15749,173,3,44534.3,4453.43,1802.8,18028,5,3,97,12,0,4
2160,15750,10,5,1617.9,7.778365384615385,6.096153846153846,1268,185,5,294,13,2,9
2161,15752,31,6,2104.15,6.098985507246377,4.855072463768116,1675,207,6,279,14,0,9
2162,15753,242,1,79.2,79.2,144.0,144,1,1,0,12,1,2
2163,15754,11,2,303.42,15.969473684210527,7.684210526315789,146,19,2,172,10,1,9
2164,15755,12,5,2076.7400000000002,16.482063492063492,10.46031746031746,1318,119,5,220,15,0,9
2165,15756,90,3,364.84,2.6826470588235294,1.2279411764705883,167,118,3,96,14,6,7
2166,15757,3,2,714.42,15.876000000000001,10.911111111111111,491,43,2,152,12,2,10
2167,15759,156,3,253.04000000000002,36.14857142857143,8.571428571428571,60,5,3,139,15,3,5
2168,15762,3,2,583.75,15.777027027027026,6.783783783783784,251,37,2,12,15,4,10
2169,15763,15,1,522.49,15.833030303030304,5.666666666666667,187,33,1,0,12,4,9
2170,15764,26,6,3279.9700000000003,18.222055555555553,11.38888888888889,2050,150,6,188,15,2,9
2171,15766,2,1,315.06,28.64181818181818,15.454545454545455,170,11,1,0,17,3,10
2172,15768,53,3,621.83,23.03074074074074,9.037037037037036,244,23,3,110,10,3,8
2173,15769,2,22,48367.72,439.70654545454545,234.0,25740,26,22,306,14,3,10
2174,15774,6,1,270.8,10.831999999999999,3.48,87,25,1,0,12,6,10
2175,15775,183,1,104.9,14.985714285714286,9.714285714285714,68,7,1,0,12,4,4
2176,15776,71,1,241.62,13.423333333333334,7.666666666666667,138,18,1,0,13,4,7
2177,15777,179,4,1047.1100000000001,49.86238095238096,18.0,378,18,4,120,16,1,4
2178,15780,121,3,475.28000000000003,16.388965517241378,7.586206896551724,220,26,3,174,9,0,6
2179,15781,75,2,211.3,19.20909090909091,6.0,66,11,2,168,12,0,7
2180,15782,27,1,1638.34,78.01619047619049,30.666666666666668,644,21,1,0,14,6,9
2181,15785,95,4,1665.8300000000002,30.287818181818185,18.381818181818183,1011,41,4,137,14,3,7
2182,15786,52,1,3160.84,19.04120481927711,13.91566265060241,2310,165,1,0,13,2,8
2183,15789,296,1,351.3,14.052,17.52,438,25,1,0,14,3,12
2184,15791,142,1,1223.24,22.652592592592594,10.333333333333334,558,54,1,0,15,3,5
2185,15793,206,1,306.64,102.21333333333332,64.0,192,3,1,0,10,2,3
2186,15795,87,1,610.01,14.524047619047618,13.833333333333334,581,42,1,0,10,2,7
2187,15796,10,6,1887.71,19.26234693877551,6.551020408163265,642,63,6,230,11,6,9
2188,15797,51,4,2207.4,275.925,109.125,873,8,4,206,10,1,8
2189,15799,13,3,884.14,9.021836734693878,9.744897959183673,955,94,3,258,12,6,9
2190,15800,45,2,699.08,5.874621848739495,2.8151260504201683,335,116,2,139,14,2,8
2191,15801,47,1,137.22,15.246666666666666,7.777777777777778,70,9,1,0,9,0,8
2192,15802,80,1,451.42,451.42,1.0,1,1,1,0,11,2,7
2193,15804,2,9,3173.52,16.443108808290155,9.036269430051814,1744,152,9,133,10,2,10
2194,15805,2,12,3838.25,17.935747663551403,11.121495327102803,2380,162,12,300,13,3,10
2195,15806,95,2,521.88,22.6904347826087,17.956521739130434,413,19,2,119,9,1,7
2196,15807,15,1,635.6,15.89,9.5,380,40,1,0,14,4,9
2197,15808,244,4,3734.9700000000003,17.956586538461536,6.456730769230769,1343,142,4,63,13,6,2
2198,15809,122,4,399.21000000000004,14.785555555555554,9.296296296296296,251,24,4,118,11,3,6
2199,15810,16,4,1391.98,15.640224719101123,9.674157303370787,861,66,4,218,19,2,9
2200,15811,43,5,1773.8,16.893333333333334,7.238095238095238,760,89,5,259,9,4,8
2201,15812,45,5,1801.14,43.930243902439024,22.48780487804878,922,36,5,210,15,4,8
2202,15813,145,2,1303.9099999999999,32.59775,15.075,603,40,2,31,9,3,5
2203,15815,1,5,2100.6,42.86938775510204,37.87755102040816,1856,33,5,196,12,4,10
2204,15819,69,3,1585.47,15.697722772277228,11.277227722772277,1139,83,3,145,9,1,7
2205,15820,257,1,206.98,12.175294117647057,7.529411764705882,128,17,1,0,12,0,1
2206,15822,297,1,440.2,27.5125,10.0,160,16,1,0,13,2,12
2207,15823,310,1,15.0,15.0,1.0,1,1,1,0,15,3,12
2208,15825,110,1,532.94,26.647000000000002,11.0,220,20,1,0,13,0,6
2209,15826,148,1,720.0,25.71428571428572,17.428571428571427,488,28,1,0,10,4,5
2210,15827,11,14,1836.09,15.966,7.6695652173913045,882,72,14,299,13,3,9
2211,15829,37,2,636.14,12.47333333333333,19.529411764705884,996,44,2,41,10,4,9
2212,15831,62,2,451.11,19.61347826086957,29.869565217391305,687,22,2,199,14,2,8
2213,15832,192,1,836.79,15.496111111111112,8.61111111111111,465,54,1,0,15,2,3
2214,15834,8,4,2233.75,8.182234432234432,3.5347985347985347,965,242,4,206,17,0,9
2215,15835,75,3,675.51,19.30028571428571,9.514285714285714,333,32,3,193,10,3,7
2216,15837,2,1,391.98,16.3325,7.875,189,24,1,0,9,3,10
2217,15838,2,14,28333.58,200.94737588652484,111.9290780141844,15782,51,14,303,9,3,10
2218,15839,18,2,790.36,16.129795918367346,11.020408163265307,540,48,2,67,12,1,9
2219,15840,110,1,241.74,14.22,15.058823529411764,256,17,1,0,11,0,6
2220,15841,10,4,1224.06,26.043829787234053,20.04255319148936,942,36,4,266,14,2,9
2221,15843,241,1,118.95,14.86875,3.375,27,8,1,0,10,2,2
2222,15845,24,6,3070.0,27.657657657657662,14.963963963963964,1661,81,6,250,10,0,9
2223,15847,226,1,180.68,20.075555555555553,38.666666666666664,348,9,1,0,16,3,2
2224,15850,106,1,118.88,2.52936170212766,5.148936170212766,242,41,1,0,14,4,6
2225,15852,124,2,160.71,7.304999999999999,2.1818181818181817,48,22,2,10,13,3,6
2226,15854,24,10,2839.94,28.118217821782174,8.108910891089108,819,70,10,275,16,6,9
2227,15855,74,5,712.24,8.903,5.875,470,59,5,126,10,1,7
2228,15856,3,18,11945.58,24.32908350305499,16.474541751527497,8089,254,18,300,17,4,10
2229,15858,15,3,970.12,7.52031007751938,6.992248062015504,902,105,3,289,13,2,9
2230,15860,13,7,875.2,6.630303030303031,2.9166666666666665,385,100,7,293,11,4,9
2231,15861,72,3,1130.0,5.5392156862745106,4.294117647058823,876,174,3,132,20,3,7
2232,15862,50,3,659.73,6.597299999999999,4.99,499,98,3,261,11,2,8
2233,15863,130,1,9.2,4.6,1.0,2,2,1,0,11,1,5
2234,15864,4,4,1478.4,86.96470588235294,44.705882352941174,760,15,4,249,10,3,10
2235,15865,26,2,603.85,19.47903225806452,10.064516129032258,312,29,2,124,11,1,9
2236,15866,39,1,230.53,5.122888888888889,2.8,126,43,1,0,14,1,8
2237,15867,8,13,3307.62,8.524793814432991,4.13659793814433,1605,265,13,299,15,0,9
2238,15869,215,2,149.64,9.976,11.666666666666666,175,13,2,0,17,0,3
2239,15874,1,7,4405.88,36.71566666666667,21.116666666666667,2534,110,7,220,12,4,10
2240,15880,307,1,343.28,3.269333333333333,2.0095238095238095,211,95,1,0,13,6,12
2241,15881,250,5,501.39,17.289310344827587,8.96551724137931,260,26,5,52,16,0,1
2242,15882,136,4,516.36,22.450434782608696,12.0,276,23,4,169,13,0,5
2243,15885,30,3,379.35,21.075000000000003,6.166666666666667,111,18,3,216,14,2,9
2244,15888,18,1,168.31,14.025833333333333,6.333333333333333,76,11,1,0,12,1,9
2245,15889,94,2,446.87,4.80505376344086,2.3118279569892475,215,79,2,212,15,6,7
2246,15891,164,1,524.52,8.459999999999999,7.129032258064516,442,60,1,0,12,2,4
2247,15894,191,2,263.55,6.4280487804878055,4.097560975609756,168,35,2,115,14,6,3
2248,15895,87,1,179.17,16.28818181818182,8.545454545454545,94,11,1,0,10,2,7
2249,15897,132,2,222.05,9.252083333333333,10.875,261,17,2,0,13,6,5
2250,15898,164,4,1002.99,13.553918918918919,5.72972972972973,424,67,4,141,11,0,4
2251,15899,306,1,56.25,14.0625,9.75,39,4,1,0,10,0,12
2252,15901,15,2,233.35,3.535606060606061,4.96969696969697,328,59,2,77,12,4,9
2253,15903,8,4,2520.36,48.46846153846154,31.0,1612,39,4,224,14,4,9
2254,15906,6,5,1388.2,11.195161290322579,3.7016129032258065,459,98,5,187,13,6,10
2255,15907,114,2,529.52,4.305040650406504,2.0813008130081303,256,93,2,33,12,3,6
2256,15909,111,1,191.94,27.419999999999998,14.0,98,7,1,0,10,6,6
2257,15910,2,6,851.77,4.25885,3.215,643,167,6,251,11,3,10
2258,15912,116,2,264.62,13.927368421052632,9.736842105263158,185,19,2,54,17,2,6
2259,15916,15,6,967.4300000000001,12.245949367088608,5.329113924050633,421,71,6,289,15,3,9
2260,15917,185,1,123.1,10.258333333333335,3.5,42,12,1,0,10,2,4
2261,15918,128,2,334.23,8.35575,3.825,153,33,2,80,15,6,6
2262,15919,306,1,270.72,5.524897959183674,4.938775510204081,242,38,1,0,11,0,12
2263,15920,92,4,167.5,2.7916666666666665,1.65,99,53,4,0,15,4,7
2264,15921,110,1,336.03000000000003,13.441200000000002,6.64,166,24,1,0,11,0,6
